date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2007-07-26,4,4,2526.25,10105.0,Taylor_Swift
2007-07-27,2,2,-5051.5,-10103.0,Taylor_Swift
2007-07-28,4,1,-3.0,-12.0,Taylor_Swift
2007-07-29,15,2,25.066666666666666,376.0,Taylor_Swift
2007-07-30,1,1,-257.0,-257.0,Taylor_Swift
2007-08-01,4,2,-5.25,-21.0,Taylor_Swift
2007-08-02,8,6,1.25,10.0,Taylor_Swift
2007-08-03,1,1,-137.0,-137.0,Taylor_Swift
2007-08-04,8,2,7.25,58.0,Taylor_Swift
2007-08-05,2,2,7.0,14.0,Taylor_Swift
2007-08-06,2,1,-1.5,-3.0,Taylor_Swift
2007-08-07,7,3,0.0,0.0,Taylor_Swift
2007-08-08,7,6,63.285714285714285,443.0,Taylor_Swift
2007-08-09,1,1,1.0,1.0,Taylor_Swift
2007-08-10,1,1,-262.0,-262.0,Taylor_Swift
2007-08-12,4,4,60.25,241.0,Taylor_Swift
2007-08-13,2,2,-4.5,-9.0,Taylor_Swift
2007-08-14,2,2,8.0,16.0,Taylor_Swift
2007-08-15,2,2,-53.0,-106.0,Taylor_Swift
2007-08-16,8,5,105.375,843.0,Taylor_Swift
2007-08-18,1,1,38.0,38.0,Taylor_Swift
2007-08-19,6,1,60.0,360.0,Taylor_Swift
2007-08-20,8,3,0.25,2.0,Taylor_Swift
2007-08-21,3,3,-2.3333333333333335,-7.0,Taylor_Swift
2007-08-22,12,9,173.91666666666666,2087.0,Taylor_Swift
2007-08-23,6,6,-350.0,-2100.0,Taylor_Swift
2007-08-27,3,3,15.0,45.0,Taylor_Swift
2007-08-28,2,2,-21.0,-42.0,Taylor_Swift
2007-08-29,1,1,-15.0,-15.0,Taylor_Swift
2007-08-30,7,6,-20.714285714285715,-145.0,Taylor_Swift
2007-08-31,2,1,-6.0,-12.0,Taylor_Swift
2007-09-01,6,5,19.666666666666668,118.0,Taylor_Swift
2007-09-02,8,6,35.375,283.0,Taylor_Swift
2007-09-03,13,4,-24.23076923076923,-315.0,Taylor_Swift
2007-09-05,4,4,23.25,93.0,Taylor_Swift
2007-09-08,6,5,-7.666666666666667,-46.0,Taylor_Swift
2007-09-09,5,4,-17.2,-86.0,Taylor_Swift
2007-09-10,2,2,-68.5,-137.0,Taylor_Swift
2007-09-11,3,3,83.0,249.0,Taylor_Swift
2007-09-12,1,1,-11.0,-11.0,Taylor_Swift
2007-09-13,3,2,-1.6666666666666667,-5.0,Taylor_Swift
2007-09-14,2,2,8.0,16.0,Taylor_Swift
2007-09-17,1,1,-87.0,-87.0,Taylor_Swift
2007-09-20,3,2,-6.666666666666667,-20.0,Taylor_Swift
2007-09-21,1,1,0.0,0.0,Taylor_Swift
2007-09-22,2,2,9.5,19.0,Taylor_Swift
2007-09-25,15,8,0.5333333333333333,8.0,Taylor_Swift
2007-09-26,7,5,-9.0,-63.0,Taylor_Swift
2007-09-27,11,3,16.363636363636363,180.0,Taylor_Swift
2007-09-28,9,7,-15.555555555555555,-140.0,Taylor_Swift
2007-09-29,5,2,-4.0,-20.0,Taylor_Swift
2007-09-30,11,8,218.45454545454547,2403.0,Taylor_Swift
